MW,AliR_C,AroR_C,ChiA_C,SA,NHOH_C,HetA_C,RotB_C,BriA_C,HBD_C,HBA_C,FusedR_C,LogP_C,source
0.9750440000000006,0.5,0.3333333333333333,0.3333333333333333,0.6833333333333332,0.3333333333333333,0.9,0.75,0.0,0.4,0.5,0.0,0.7745000000000004,ABL_dataset_2HZ0_GIN_processed
0.8478820000000005,1.25,0.0,1.1666666666666667,1.0999999999999999,0.3333333333333333,0.8,0.75,0.0,0.4,0.7,0.3333333333333333,0.5243600000000003,ABL_dataset_2HZ0_GIN_processed
0.9132620000000007,0.5,0.3333333333333333,0.16666666666666666,0.6333333333333333,0.3333333333333333,0.7,1.75,0.0,0.4,0.7,0.0,1.1640160000000013,ABL_dataset_2HZ0_GIN_processed
0.8130840000000003,0.5,0.3333333333333333,0.5,0.7333333333333334,0.3333333333333333,0.6,0.875,0.0,0.2,0.4,0.3333333333333333,0.8730600000000008,ABL_dataset_2HZ0_GIN_processed
0.8511900000000004,0.75,0.3333333333333333,0.8333333333333334,0.9166666666666666,1.0,0.8,1.0,0.0,1.0,0.7,0.6666666666666666,0.39557999999999993,ABL_dataset_2HZ0_GIN_processed
0.41651399999999994,0.5,0.0,0.3333333333333333,0.6,0.0,0.3,0.5,0.0,0.0,0.3,0.3333333333333333,0.36048,ABL_dataset_2HZ0_GIN_processed
0.9990460000000005,0.75,0.0,1.1666666666666667,0.9333333333333332,0.3333333333333333,1.2,1.375,0.0,0.6,0.7,0.3333333333333333,0.7319800000000005,ABL_dataset_2HZ0_GIN_processed
0.8439000000000005,0.75,0.3333333333333333,0.8333333333333334,0.9166666666666666,0.5,0.8,0.5,0.0,0.6,0.6,0.3333333333333333,0.6362800000000004,ABL_dataset_2HZ0_GIN_processed
0.5164359999999999,0.25,0.3333333333333333,0.0,0.5,0.16666666666666666,0.6,0.125,0.0,0.2,0.2,0.0,0.7229600000000003,ABL_dataset_2HZ0_GIN_processed
0.7749100000000002,0.5,0.3333333333333333,0.5,0.7333333333333334,0.5,0.7,0.625,0.0,0.6,0.3,0.0,0.5853400000000002,ABL_dataset_2HZ0_GIN_processed
0.7829320000000002,0.75,0.3333333333333333,0.6666666666666666,0.8666666666666667,0.6666666666666666,0.8,0.625,0.0,0.6,0.6,0.0,0.5912400000000002,ABL_dataset_2HZ0_GIN_processed
1.3155860000000001,1.0,0.0,1.3333333333333333,1.0666666666666667,0.5,1.5,1.25,0.0,0.6,0.9,0.0,0.6194600000000003,ABL_dataset_2HZ0_GIN_processed
0.8832020000000004,0.75,0.3333333333333333,0.8333333333333334,0.9166666666666666,0.8333333333333334,0.8,1.125,0.0,0.8,0.7,0.0,0.473054,ABL_dataset_2HZ0_GIN_processed
0.8549960000000003,0.5,0.3333333333333333,0.5,0.7333333333333334,0.5,1.0,1.0,0.0,0.6,0.8,0.0,0.32181999999999994,ABL_dataset_2HZ0_GIN_processed
0.9912540000000004,1.0,0.3333333333333333,0.6666666666666666,0.9500000000000001,0.5,1.2,1.125,0.0,0.6,1.2,0.5,0.11212000000000022,ABL_dataset_2HZ0_GIN_processed
0.8892900000000004,0.25,0.6666666666666666,0.5,0.7333333333333334,0.5,0.7,1.375,0.0,0.6,0.6,0.3333333333333333,1.070820000000001,ABL_dataset_2HZ0_GIN_processed
0.5908960000000002,0.0,0.3333333333333333,0.16666666666666666,0.4666666666666666,0.3333333333333333,0.4,1.125,0.0,0.6,0.4,0.0,0.8255840000000004,ABL_dataset_2HZ0_GIN_processed
0.9733020000000004,0.5,0.0,0.8333333333333334,0.75,0.5,1.2,0.75,0.0,0.6,0.6,0.3333333333333333,0.43901999999999985,ABL_dataset_2HZ0_GIN_processed
0.8389600000000003,0.75,0.6666666666666666,0.0,0.75,0.3333333333333333,0.4,0.5,0.0,0.4,0.2,0.5,1.1999000000000009,ABL_dataset_2HZ0_GIN_processed
0.8750620000000005,0.5,0.3333333333333333,0.3333333333333333,0.6833333333333332,0.5,0.8,1.625,0.0,0.6,0.5,0.3333333333333333,0.7251800000000006,ABL_dataset_2HZ0_GIN_processed
0.8250680000000005,0.75,0.3333333333333333,0.6666666666666666,0.8666666666666667,0.5,0.7,0.625,0.0,0.4,0.7,0.3333333333333333,0.5087200000000001,ABL_dataset_2HZ0_GIN_processed
1.0513780000000006,1.25,0.0,1.6666666666666667,1.4166666666666667,0.6666666666666666,1.0,1.0,1.0,0.8,0.7,0.8333333333333334,0.5894600000000002,ABL_dataset_2HZ0_GIN_processed
0.7808220000000001,0.0,0.6666666666666666,0.16666666666666666,0.5499999999999999,0.8333333333333334,0.8,1.25,0.0,1.0,0.5,0.0,0.50958,ABL_dataset_2HZ0_GIN_processed
0.8813060000000005,1.5,0.0,1.1666666666666667,1.1833333333333333,0.3333333333333333,0.5,0.75,0.0,0.4,0.3,0.6666666666666666,1.0625400000000012,ABL_dataset_2HZ0_GIN_processed
0.7089080000000002,0.25,0.6666666666666666,0.16666666666666666,0.6333333333333333,0.5,0.6,0.875,0.0,0.4,0.5,0.3333333333333333,0.32747999999999994,ABL_dataset_2HZ0_GIN_processed
0.9179300000000004,0.25,0.3333333333333333,0.5,0.65,1.3333333333333333,1.3,1.375,0.0,1.4,1.0,0.3333333333333333,0.40237999999999996,ABL_dataset_2HZ0_GIN_processed
0.7339240000000002,0.5,0.0,0.3333333333333333,0.6,0.5,0.6,0.875,0.0,0.6,0.5,0.0,0.8811200000000007,ABL_dataset_2HZ0_GIN_processed
0.6508740000000001,0.75,0.3333333333333333,0.3333333333333333,0.7666666666666666,0.5,0.5,0.375,0.0,0.6,0.5,0.5,0.5026600000000002,ABL_dataset_2HZ0_GIN_processed
0.8571900000000002,1.5,0.0,1.5,1.45,0.6666666666666666,0.8,0.875,1.0,0.8,0.8,1.0,0.012680000000000224,ABL_dataset_2HZ0_GIN_processed
0.9500240000000003,0.75,0.3333333333333333,0.6666666666666666,0.8666666666666667,0.6666666666666666,0.9,1.0,0.0,0.6,0.6,0.3333333333333333,0.6843800000000002,ABL_dataset_2HZ0_GIN_processed
0.608918,0.5,0.3333333333333333,0.3333333333333333,0.6833333333333332,0.3333333333333333,0.4,0.625,0.0,0.4,0.2,0.0,0.8719400000000006,ABL_dataset_2HZ0_GIN_processed
0.8169979999999999,0.25,0.3333333333333333,0.8333333333333334,0.75,1.1666666666666667,0.9,1.125,0.0,1.4,0.7,0.0,0.13644000000000003,ABL_dataset_2HZ0_GIN_processed
0.6788600000000001,0.25,0.3333333333333333,0.6666666666666666,0.7000000000000001,0.3333333333333333,0.6,0.875,0.0,0.4,0.4,0.0,0.7550600000000005,ABL_dataset_2HZ0_GIN_processed
0.8811900000000004,0.5,0.0,0.5,0.65,0.8333333333333334,1.1,1.0,0.0,1.0,0.9,0.0,0.01570000000000036,ABL_dataset_2HZ0_GIN_processed
0.8810940000000004,0.5,1.0,0.3333333333333333,0.85,0.5,0.6,0.75,0.0,0.6,0.6,0.6666666666666666,0.9036000000000006,ABL_dataset_2HZ0_GIN_processed
